date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,uv_index,eu_aqi,temperature_2m,relative_humidity_2m,rain,snowfall,is_day
2024-11-04 00:00:00+00:00,20.5,17.9,217.0,457.0,0.0,26.93333,3.8619998,92.52968,0.0,0.0,0.0
2024-11-04 01:00:00+00:00,19.3,16.3,208.0,458.0,0.0,27.08333,1.4619999,99.642296,0.0,0.0,0.0
2024-11-04 02:00:00+00:00,17.6,15.5,206.0,462.0,0.0,27.08333,1.4619999,100.0,0.0,0.0,0.0
2024-11-04 03:00:00+00:00,17.2,14.0,202.0,466.0,0.0,27.024998,2.0119998,100.0,0.0,0.0,0.0
2024-11-04 04:00:00+00:00,16.8,14.3,200.0,472.0,0.0,27.049997,1.612,100.0,0.0,0.0,0.0
2024-11-04 05:00:00+00:00,18.5,15.7,205.0,478.0,0.0,27.324999,1.162,100.0,0.0,0.0,0.0
2024-11-04 06:00:00+00:00,22.9,19.1,244.0,480.0,0.05,27.683334,1.062,100.0,0.0,0.0,1.0
2024-11-04 07:00:00+00:00,27.5,21.6,263.0,474.0,0.25,28.175001,2.812,98.94194,0.0,0.0,1.0
2024-11-04 08:00:00+00:00,28.9,22.5,264.0,464.0,0.75,29.0,4.9620004,91.62202,0.0,0.0,1.0
2024-11-04 09:00:00+00:00,26.7,20.2,243.0,456.0,1.45,30.066666,6.862,85.280464,0.0,0.0,1.0
2024-11-04 10:00:00+00:00,25.6,21.0,233.0,452.0,1.95,31.058334,8.662,79.76474,0.0,0.0,1.0
2024-11-04 11:00:00+00:00,24.2,17.2,221.0,450.0,2.0,32.183334,10.262,72.63569,0.0,0.0,1.0
2024-11-04 12:00:00+00:00,21.7,15.6,202.0,448.0,1.7,33.041668,11.1119995,64.701385,0.0,0.0,1.0
2024-11-04 13:00:00+00:00,19.9,14.5,201.0,444.0,1.0,33.775005,11.6119995,60.86935,0.0,0.0,1.0
2024-11-04 14:00:00+00:00,20.0,15.9,209.0,440.0,0.4,34.375004,11.412,63.207382,0.0,0.0,1.0
2024-11-04 15:00:00+00:00,22.4,17.7,245.0,439.0,0.05,35.050003,10.561999,68.52826,0.0,0.0,1.0
2024-11-04 16:00:00+00:00,26.8,22.6,302.0,445.0,0.0,35.84167,9.811999,70.06724,0.0,0.0,0.0
2024-11-04 17:00:00+00:00,35.1,29.8,332.0,454.0,0.0,36.650005,7.912,78.550285,0.0,0.0,0.0
2024-11-04 18:00:00+00:00,37.7,32.3,369.0,461.0,0.0,37.93334,7.512,80.15734,0.0,0.0,0.0
2024-11-04 19:00:00+00:00,43.4,38.3,407.0,465.0,0.0,39.19167,6.7120004,84.373505,0.0,0.0,0.0
2024-11-04 20:00:00+00:00,49.8,45.3,428.0,467.0,0.0,40.9,5.862,88.52744,0.0,0.0,0.0
2024-11-04 21:00:00+00:00,52.0,47.2,422.0,467.0,0.0,44.85,5.2120004,92.2836,0.0,0.0,0.0
2024-11-04 22:00:00+00:00,52.4,48.2,405.0,464.0,0.0,49.08332,3.5119998,96.19009,0.0,0.0,0.0
2024-11-04 23:00:00+00:00,38.0,35.0,363.0,460.0,0.0,53.63333,3.112,96.177925,0.0,0.0,0.0
2024-11-05 00:00:00+00:00,36.5,34.5,348.0,457.0,0.0,56.283325,3.9620001,94.52069,0.0,0.0,0.0
2024-11-05 01:00:00+00:00,36.5,35.4,328.0,458.0,0.0,59.049995,3.112,100.0,0.0,0.0,0.0
2024-11-05 02:00:00+00:00,36.0,34.0,295.0,461.0,0.0,60.446667,1.5120001,100.0,0.0,0.0,0.0
2024-11-05 03:00:00+00:00,37.2,32.1,292.0,463.0,0.0,61.06333,1.0120001,100.0,0.0,0.0,0.0
2024-11-05 04:00:00+00:00,36.4,30.7,293.0,463.0,0.0,61.666664,0.762,100.0,0.0,0.0,0.0
2024-11-05 05:00:00+00:00,36.4,30.6,292.0,461.0,0.0,62.213333,0.96199995,99.64084,0.0,0.0,0.0
2024-11-05 06:00:00+00:00,38.6,32.1,324.0,459.0,0.05,62.71,0.812,99.6404,0.0,0.0,1.0
2024-11-05 07:00:00+00:00,40.0,32.9,331.0,456.0,0.3,63.143333,2.5119998,97.19378,0.0,0.0,1.0
2024-11-05 08:00:00+00:00,40.0,32.6,304.0,453.0,0.85,63.519997,4.662,89.68251,0.0,0.0,1.0
2024-11-05 09:00:00+00:00,33.3,28.1,285.0,450.0,1.45,63.856667,6.612,83.18655,0.0,0.0,1.0
2024-11-05 10:00:00+00:00,31.9,26.4,277.0,447.0,1.9,64.12,8.162,78.314384,0.0,0.0,1.0
2024-11-05 11:00:00+00:00,30.5,24.8,258.0,443.0,1.9,64.299995,9.162,74.22306,0.0,0.0,1.0
2024-11-05 12:00:00+00:00,28.4,24.0,239.0,441.0,1.3,64.55333,9.912,71.31941,0.0,0.0,1.0
2024-11-05 13:00:00+00:00,26.0,23.6,233.0,439.0,0.75,64.83333,10.061999,67.710655,0.0,0.0,1.0
2024-11-05 14:00:00+00:00,25.7,22.3,228.0,438.0,0.3,65.136665,9.8619995,68.38324,0.0,0.0,1.0
2024-11-05 15:00:00+00:00,27.6,23.0,238.0,441.0,0.05,65.35,8.311999,82.532005,0.0,0.0,1.0
2024-11-05 16:00:00+00:00,34.8,30.0,286.0,450.0,0.0,65.526665,6.5620003,82.30806,0.0,0.0,0.0
2024-11-05 17:00:00+00:00,42.1,38.8,339.0,463.0,0.0,65.77333,4.862,89.38225,0.0,0.0,0.0
2024-11-05 18:00:00+00:00,46.6,42.1,376.0,473.0,0.0,66.07333,4.162,91.89464,0.0,0.0,0.0
2024-11-05 19:00:00+00:00,50.2,43.8,409.0,478.0,0.0,66.4,3.562,94.16889,0.0,0.0,0.0
2024-11-05 20:00:00+00:00,49.5,42.0,441.0,480.0,0.0,66.583336,4.012,94.18952,0.0,0.0,0.0
2024-11-05 21:00:00+00:00,47.1,41.2,428.0,481.0,0.0,66.47333,4.112,95.53265,0.0,0.0,0.0
2024-11-05 22:00:00+00:00,42.7,39.1,404.0,482.0,0.0,66.27333,3.912,95.863365,0.0,0.0,0.0
2024-11-05 23:00:00+00:00,37.0,34.6,354.0,483.0,0.0,65.96999,2.962,98.94323,0.0,0.0,0.0
2024-11-06 00:00:00+00:00,34.1,30.2,300.0,482.0,0.0,65.95666,1.5120001,100.0,0.0,0.0,0.0
2024-11-06 01:00:00+00:00,32.1,28.5,273.0,479.0,0.0,65.81333,1.062,100.0,0.0,0.0,0.0
2024-11-06 02:00:00+00:00,31.2,27.6,259.0,476.0,0.0,65.583336,2.0119998,100.0,0.0,0.0,0.0
2024-11-06 03:00:00+00:00,31.5,27.8,257.0,475.0,0.0,65.369995,1.412,100.0,0.0,0.0,0.0
2024-11-06 04:00:00+00:00,34.5,30.4,263.0,480.0,0.0,65.22666,1.0120001,100.0,0.0,0.0,0.0
2024-11-06 05:00:00+00:00,38.0,33.9,274.0,487.0,0.0,65.21667,1.2119999,100.0,0.0,0.0,0.0
2024-11-06 06:00:00+00:00,42.5,35.8,306.0,489.0,0.05,65.32667,1.062,99.64112,0.0,0.0,1.0
2024-11-06 07:00:00+00:00,44.1,38.2,340.0,480.0,0.25,65.45,1.912,97.87846,0.0,0.0,1.0
2024-11-06 08:00:00+00:00,42.7,36.7,344.0,466.0,0.65,65.62667,3.362,96.52691,0.0,0.0,1.0
2024-11-06 09:00:00+00:00,39.6,34.6,338.0,455.0,1.25,65.76333,5.0620003,91.30692,0.0,0.0,1.0
2024-11-06 10:00:00+00:00,40.0,34.0,294.0,452.0,1.65,65.98,7.2120004,84.13701,0.0,0.0,1.0
2024-11-06 11:00:00+00:00,39.1,34.6,272.0,452.0,1.75,66.23334,8.912,77.616135,0.0,0.0,1.0
2024-11-06 12:00:00+00:00,34.7,31.5,260.0,452.0,1.4,66.56,10.212,73.63978,0.0,0.0,1.0
2024-11-06 13:00:00+00:00,32.5,28.9,260.0,448.0,0.85,66.810005,10.262,72.88779,0.0,0.0,1.0
2024-11-06 14:00:00+00:00,33.8,31.4,270.0,444.0,0.35,66.986664,10.311999,73.91286,0.0,0.0,1.0
2024-11-06 15:00:00+00:00,36.7,33.4,310.0,443.0,0.05,67.29,8.561999,86.649635,0.0,0.0,1.0
2024-11-06 16:00:00+00:00,39.8,36.0,357.0,450.0,0.0,67.636665,6.3120003,90.44027,0.0,0.0,0.0
2024-11-06 17:00:00+00:00,49.5,44.5,382.0,460.0,0.0,67.83667,6.0620003,91.055466,0.0,0.0,0.0
2024-11-06 18:00:00+00:00,55.0,49.9,411.0,468.0,0.0,68.026665,6.162,92.34014,0.0,0.0,0.0
2024-11-06 19:00:00+00:00,58.2,53.3,498.0,471.0,0.0,68.286674,5.662,95.92024,0.0,0.0,0.0
2024-11-06 20:00:00+00:00,56.0,50.6,483.0,473.0,0.0,68.60333,5.3120003,97.255875,0.0,0.0,0.0
2024-11-06 21:00:00+00:00,56.6,51.0,477.0,473.0,0.0,68.89001,5.012,97.589455,0.0,0.0,0.0
2024-11-06 22:00:00+00:00,53.6,48.2,445.0,473.0,0.0,69.216675,4.612,98.95719,0.0,0.0,0.0
2024-11-06 23:00:00+00:00,50.7,45.7,397.0,473.0,0.0,69.520004,4.2120004,100.0,0.0,0.0,0.0
2024-11-07 00:00:00+00:00,50.5,43.1,344.0,472.0,0.0,69.89,3.212,100.0,0.0,0.0,0.0
2024-11-07 01:00:00+00:00,46.5,42.7,324.0,469.0,0.0,70.31999,1.0120001,100.0,0.0,0.0,0.0
2024-11-07 02:00:00+00:00,43.7,40.5,299.0,466.0,0.0,70.793335,1.2620001,100.0,0.0,0.0,0.0
2024-11-07 03:00:00+00:00,43.2,39.1,305.0,463.0,0.0,71.22333,1.7619998,100.0,0.0,0.0,0.0
2024-11-07 04:00:00+00:00,44.1,40.0,296.0,463.0,0.0,71.6,2.0119998,100.0,0.0,0.0,0.0
2024-11-07 05:00:00+00:00,47.4,42.5,314.0,464.0,0.0,71.92,1.912,100.0,0.0,0.0,0.0
2024-11-07 06:00:00+00:00,54.7,47.3,346.0,464.0,0.05,72.206665,2.062,100.0,0.0,0.0,1.0
2024-11-07 07:00:00+00:00,53.9,48.6,351.0,461.0,0.25,72.59,2.5119998,98.58805,0.0,0.0,1.0
2024-11-07 08:00:00+00:00,44.3,39.7,374.0,457.0,0.7,72.93666,3.462,98.59884,0.0,0.0,1.0
2024-11-07 09:00:00+00:00,42.7,39.1,350.0,454.0,1.25,73.03666,4.512,97.922356,0.0,0.0,1.0
2024-11-07 10:00:00+00:00,47.7,42.2,331.0,452.0,1.65,73.18666,5.662,92.9577,0.0,0.0,1.0
2024-11-07 11:00:00+00:00,46.5,42.3,314.0,451.0,1.65,73.46,7.012,86.49471,0.0,0.0,1.0
2024-11-07 12:00:00+00:00,42.2,39.3,287.0,450.0,1.25,73.71667,8.061999,81.07823,0.0,0.0,1.0
2024-11-07 13:00:00+00:00,39.4,36.6,285.0,447.0,0.75,73.97666,7.7120004,84.19521,0.0,0.0,1.0
2024-11-07 14:00:00+00:00,38.2,36.0,292.0,445.0,0.3,74.23333,7.662,84.1894,0.0,0.0,1.0
2024-11-07 15:00:00+00:00,38.3,34.4,304.0,446.0,0.05,74.386665,6.412,92.034584,0.0,0.0,1.0
2024-11-07 16:00:00+00:00,43.1,39.4,343.0,454.0,0.0,74.42,4.412,96.555824,0.0,0.0,0.0
2024-11-07 17:00:00+00:00,48.9,45.5,397.0,466.0,0.0,74.53333,4.412,97.92069,0.0,0.0,0.0
2024-11-07 18:00:00+00:00,56.2,51.3,456.0,474.0,0.0,74.566666,4.512,99.30316,0.0,0.0,0.0
2024-11-07 19:00:00+00:00,62.7,56.0,513.0,476.0,0.0,74.613335,4.112,100.0,0.0,0.0,0.0
2024-11-07 20:00:00+00:00,66.1,58.7,519.0,475.0,0.0,74.70333,3.912,100.0,0.0,0.0,0.0
2024-11-07 21:00:00+00:00,67.1,59.1,506.0,474.0,0.0,74.97333,2.662,100.0,0.0,0.0,0.0
2024-11-07 22:00:00+00:00,59.5,55.5,477.0,472.0,0.0,75.24333,1.162,100.0,0.0,0.0,0.0
2024-11-07 23:00:00+00:00,58.3,51.7,441.0,470.0,0.0,75.48667,0.562,100.0,0.0,0.0,0.0
2024-11-08 00:00:00+00:00,53.9,47.8,393.0,468.0,0.0,75.68666,1.112,100.0,0.0,0.0,0.0
2024-11-08 01:00:00+00:00,50.7,47.5,339.0,466.0,0.0,75.84334,1.362,100.0,0.0,0.0,0.0
2024-11-08 02:00:00+00:00,45.5,41.1,305.0,465.0,0.0,76.003334,0.912,100.0,0.0,0.0,0.0
2024-11-08 03:00:00+00:00,50.1,46.1,321.0,465.0,0.0,76.02334,1.2620001,100.0,0.0,0.0,0.0
2024-11-08 04:00:00+00:00,51.3,45.8,327.0,468.0,0.0,76.25667,1.2620001,100.0,0.0,0.0,0.0
2024-11-08 05:00:00+00:00,48.6,42.7,359.0,471.0,0.0,76.45,1.4619999,100.0,0.0,0.0,0.0
2024-11-08 06:00:00+00:00,49.2,45.7,370.0,472.0,0.0,76.456665,1.7619998,100.0,0.0,0.0,1.0
2024-11-08 07:00:00+00:00,53.7,49.1,374.0,466.0,0.15,76.403336,2.662,97.89127,0.0,0.0,1.0
2024-11-08 08:00:00+00:00,49.9,45.3,361.0,457.0,0.4,76.41999,3.812,94.18037,0.0,0.0,1.0
2024-11-08 09:00:00+00:00,46.4,42.6,337.0,450.0,0.75,76.60667,5.5620003,87.881096,0.0,0.0,1.0
2024-11-08 10:00:00+00:00,46.4,42.7,315.0,447.0,1.1,76.723335,7.2120004,82.10398,0.0,0.0,1.0
2024-11-08 11:00:00+00:00,40.4,37.3,301.0,446.0,1.25,76.73999,9.012,72.6568,0.0,0.0,1.0
2024-11-08 12:00:00+00:00,38.5,35.0,274.0,445.0,1.1,76.573326,9.512,72.243996,0.0,0.0,1.0
2024-11-08 13:00:00+00:00,36.5,33.0,275.0,443.0,0.65,76.42999,8.1119995,80.24253,0.0,0.0,1.0
2024-11-08 14:00:00+00:00,38.5,34.4,283.0,442.0,0.3,76.31,8.212,78.32206,0.0,0.0,1.0
2024-11-08 15:00:00+00:00,40.2,35.8,299.0,444.0,0.05,76.25667,7.662,79.34157,0.0,0.0,1.0
2024-11-08 16:00:00+00:00,44.9,40.8,348.0,452.0,0.0,76.30334,6.762,83.79034,0.0,0.0,0.0
2024-11-08 17:00:00+00:00,55.7,48.7,383.0,463.0,0.0,76.350006,4.362,92.23248,0.0,0.0,0.0
2024-11-08 18:00:00+00:00,62.7,54.7,413.0,470.0,0.0,76.456665,4.012,94.52286,0.0,0.0,0.0
2024-11-08 19:00:00+00:00,64.9,61.4,436.0,469.0,0.0,76.56999,4.2120004,96.55034,0.0,0.0,0.0
2024-11-08 20:00:00+00:00,64.8,61.5,447.0,463.0,0.0,76.75,1.7619998,100.0,0.0,0.0,0.0
2024-11-08 21:00:00+00:00,68.0,60.4,446.0,459.0,0.0,76.84333,0.362,100.0,0.0,0.0,0.0
2024-11-08 22:00:00+00:00,61.2,55.8,429.0,459.0,0.0,76.886665,0.062000006,100.0,0.0,0.0,0.0
2024-11-08 23:00:00+00:00,58.7,51.8,384.0,460.0,0.0,76.896675,0.0119999945,100.0,0.0,0.0,0.0
2024-11-09 00:00:00+00:00,55.3,50.3,337.0,461.0,0.0,76.90001,0.812,100.0,0.0,0.0,0.0
2024-11-09 01:00:00+00:00,49.1,44.7,293.0,463.0,0.0,76.98334,1.612,100.0,0.0,0.0,0.0
2024-11-09 02:00:00+00:00,46.7,43.2,283.0,464.0,0.0,76.89,0.462,100.0,0.0,0.0,0.0
2024-11-09 03:00:00+00:00,44.5,41.4,299.0,465.0,0.0,76.96,0.512,100.0,0.0,0.0,0.0
2024-11-09 04:00:00+00:00,49.0,45.7,299.0,463.0,0.0,76.80333,0.562,100.0,0.0,0.0,0.0
2024-11-09 05:00:00+00:00,50.2,47.4,308.0,460.0,0.0,76.799995,0.662,100.0,0.0,0.0,0.0
2024-11-09 06:00:00+00:00,50.8,46.9,311.0,457.0,0.0,76.956665,1.0120001,100.0,0.0,0.0,1.0
2024-11-09 07:00:00+00:00,48.5,46.3,306.0,453.0,0.15,76.99667,1.612,100.0,0.0,0.0,1.0
2024-11-09 08:00:00+00:00,47.7,44.6,293.0,449.0,0.5,76.903336,2.7619998,96.5102,0.0,0.0,1.0
2024-11-09 09:00:00+00:00,45.9,42.5,291.0,446.0,1.05,76.880005,4.2120004,91.24961,0.0,0.0,1.0
2024-11-09 10:00:00+00:00,43.3,40.1,268.0,445.0,1.45,76.87667,5.762,85.46029,0.0,0.0,1.0
2024-11-09 11:00:00+00:00,41.0,37.8,261.0,444.0,1.5,76.79,7.0620003,80.94123,0.0,0.0,1.0
2024-11-09 12:00:00+00:00,38.1,33.0,243.0,444.0,1.25,76.80667,8.061999,76.40406,0.0,0.0,1.0
2024-11-09 13:00:00+00:00,38.8,33.9,252.0,442.0,0.75,76.740005,7.912,77.45805,0.0,0.0,1.0
2024-11-09 14:00:00+00:00,37.8,35.3,260.0,440.0,0.3,76.770004,7.362,79.297264,0.0,0.0,1.0
2024-11-09 15:00:00+00:00,39.0,36.4,274.0,441.0,0.05,76.8,5.362,90.68831,0.0,0.0,1.0
2024-11-09 16:00:00+00:00,46.7,42.8,305.0,449.0,0.0,76.82,4.8120003,89.69436,0.0,0.0,0.0
2024-11-09 17:00:00+00:00,56.4,52.9,359.0,461.0,0.0,76.886665,3.2619998,95.16401,0.0,0.0,0.0
2024-11-09 18:00:00+00:00,64.8,58.5,390.0,468.0,0.0,77.026665,3.162,97.89974,0.0,0.0,0.0
2024-11-09 19:00:00+00:00,61.3,58.7,415.0,467.0,0.0,77.15333,2.912,100.0,0.0,0.0,0.0
2024-11-09 20:00:00+00:00,60.4,55.7,422.0,462.0,0.0,77.06333,1.9619999,100.0,0.0,0.0,0.0
2024-11-09 21:00:00+00:00,58.6,54.8,414.0,458.0,0.0,76.869995,1.2620001,100.0,0.0,0.0,0.0
2024-11-09 22:00:00+00:00,54.8,49.9,389.0,458.0,0.0,76.683334,0.71199995,100.0,0.0,0.0,0.0
2024-11-09 23:00:00+00:00,58.5,54.9,348.0,460.0,0.0,76.48667,0.412,99.639206,0.0,0.0,0.0
2024-11-10 00:00:00+00:00,48.2,43.5,304.0,461.0,0.0,76.590004,0.11199999,99.63832,0.0,0.0,0.0
2024-11-10 01:00:00+00:00,42.6,37.9,282.0,461.0,0.0,76.363335,0.662,100.0,0.0,0.0,0.0
2024-11-10 02:00:00+00:00,41.5,36.2,269.0,460.0,0.0,76.13667,0.512,100.0,0.0,0.0,0.0
2024-11-10 03:00:00+00:00,39.5,35.3,263.0,460.0,0.0,75.90333,0.462,98.56433,0.0,0.0,0.0
2024-11-10 04:00:00+00:00,39.6,35.6,258.0,461.0,0.0,75.700005,0.562,98.20974,0.0,0.0,0.0
2024-11-10 05:00:00+00:00,41.1,38.3,260.0,463.0,0.0,75.36333,0.512,97.85426,0.0,0.0,0.0
2024-11-10 06:00:00+00:00,43.3,38.4,265.0,462.0,0.0,75.06,0.612,97.855995,0.0,0.0,1.0
2024-11-10 07:00:00+00:00,43.1,40.2,292.0,457.0,0.2,74.77667,1.812,98.93333,0.0,0.0,1.0
2024-11-10 08:00:00+00:00,44.4,39.3,280.0,450.0,0.65,74.57333,3.0119998,96.17488,0.0,0.0,1.0
2024-11-10 09:00:00+00:00,44.0,40.6,249.0,445.0,1.15,74.39667,4.8120003,88.748795,0.0,0.0,1.0
2024-11-10 10:00:00+00:00,42.0,37.4,244.0,443.0,1.5,74.333336,6.612,79.74678,0.0,0.0,1.0
2024-11-10 11:00:00+00:00,41.0,37.2,245.0,442.0,1.5,74.24333,8.061999,74.02733,0.0,0.0,1.0
2024-11-10 12:00:00+00:00,37.4,35.3,244.0,441.0,1.15,74.223335,8.912,71.126015,0.0,0.0,1.0
2024-11-10 13:00:00+00:00,38.3,35.2,244.0,439.0,0.65,74.299995,7.362,76.019615,0.0,0.0,1.0
2024-11-10 14:00:00+00:00,35.2,32.2,252.0,438.0,0.25,74.34333,6.762,78.65136,0.0,0.0,1.0
2024-11-10 15:00:00+00:00,36.2,33.1,263.0,439.0,0.05,74.24,5.3120003,85.71388,0.0,0.0,1.0
2024-11-10 16:00:00+00:00,37.3,34.7,296.0,445.0,0.0,74.130005,3.312,94.15739,0.0,0.0,0.0
2024-11-10 17:00:00+00:00,45.0,41.4,355.0,454.0,0.0,73.86,2.812,96.511604,0.0,0.0,0.0
2024-11-10 18:00:00+00:00,50.4,46.3,365.0,461.0,0.0,73.47667,2.5119998,97.88872,0.0,0.0,0.0
2024-11-10 19:00:00+00:00,56.7,52.3,401.0,463.0,0.0,73.07,2.7619998,98.94152,0.0,0.0,0.0
2024-11-10 20:00:00+00:00,63.0,58.2,418.0,464.0,0.0,72.85667,2.662,100.0,0.0,0.0,0.0
2024-11-10 21:00:00+00:00,44.7,41.8,404.0,465.0,0.0,72.939995,2.562,98.9398,0.0,0.0,0.0
2024-11-10 22:00:00+00:00,44.1,41.2,378.0,469.0,0.0,72.50667,2.662,97.19716,0.0,0.0,0.0
2024-11-10 23:00:00+00:00,44.1,39.5,349.0,473.0,0.0,72.21666,2.662,95.48093,0.0,0.0,0.0
2024-11-11 00:00:00+00:00,43.2,37.9,326.0,474.0,0.0,71.70333,2.612,95.13897,0.0,0.0,0.0
2024-11-11 01:00:00+00:00,39.1,34.4,327.0,468.0,0.0,71.51666,2.7619998,96.5102,0.0,0.0,0.0
2024-11-11 02:00:00+00:00,37.5,33.2,314.0,460.0,0.0,71.4,2.712,95.82367,0.0,0.0,0.0
2024-11-11 03:00:00+00:00,36.6,32.4,305.0,453.0,0.0,71.3,2.562,95.4773,0.0,0.0,0.0
2024-11-11 04:00:00+00:00,36.6,32.3,299.0,452.0,0.0,71.20334,2.462,95.13316,0.0,0.0,0.0
2024-11-11 05:00:00+00:00,38.8,36.8,302.0,453.0,0.0,71.09334,2.462,93.44656,0.0,0.0,0.0
2024-11-11 06:00:00+00:00,39.0,36.3,311.0,453.0,0.0,71.043335,2.462,92.116394,0.0,0.0,1.0
2024-11-11 07:00:00+00:00,41.9,36.3,312.0,452.0,0.05,70.97334,2.5119998,91.460976,0.0,0.0,1.0
2024-11-11 08:00:00+00:00,40.7,35.8,310.0,450.0,0.2,70.84334,2.812,89.53463,0.0,0.0,1.0
2024-11-11 09:00:00+00:00,39.9,34.3,305.0,448.0,0.45,70.72667,3.0119998,88.59283,0.0,0.0,1.0
2024-11-11 10:00:00+00:00,36.7,30.9,268.0,446.0,0.75,70.51667,3.412,86.43404,0.0,0.0,1.0
2024-11-11 11:00:00+00:00,33.3,27.9,253.0,445.0,0.95,70.3,4.012,83.15899,0.0,0.0,1.0
2024-11-11 12:00:00+00:00,31.1,26.6,238.0,444.0,0.65,69.99,4.5620003,79.73069,0.0,0.0,1.0
2024-11-11 13:00:00+00:00,31.9,26.3,236.0,443.0,0.4,69.700005,4.162,83.17769,0.0,0.0,1.0
2024-11-11 14:00:00+00:00,31.2,27.4,240.0,443.0,0.15,69.403336,3.8619998,83.73886,0.0,0.0,1.0
2024-11-11 15:00:00+00:00,34.5,28.5,254.0,444.0,0.0,69.24333,3.812,83.73281,0.0,0.0,1.0
2024-11-11 16:00:00+00:00,33.8,30.2,265.0,447.0,0.0,69.09,3.662,84.92497,0.0,0.0,0.0
2024-11-11 17:00:00+00:00,43.9,33.6,286.0,452.0,0.0,68.94,3.7619998,84.93627,0.0,0.0,0.0
2024-11-11 18:00:00+00:00,46.4,36.7,324.0,455.0,0.0,68.68,3.462,88.00059,0.0,0.0,0.0
2024-11-11 19:00:00+00:00,49.3,40.8,341.0,455.0,0.0,68.36,3.112,89.87993,0.0,0.0,0.0
2024-11-11 20:00:00+00:00,49.5,44.1,347.0,453.0,0.0,67.97667,2.912,90.83517,0.0,0.0,0.0
2024-11-11 21:00:00+00:00,50.6,47.9,354.0,453.0,0.0,67.50666,2.912,88.584076,0.0,0.0,0.0
2024-11-11 22:00:00+00:00,49.9,46.7,346.0,456.0,0.0,67.71,2.862,89.538666,0.0,0.0,0.0
2024-11-11 23:00:00+00:00,47.6,44.9,344.0,460.0,0.0,67.89333,2.7619998,90.175476,0.0,0.0,0.0
2024-11-12 00:00:00+00:00,43.4,41.7,309.0,462.0,0.0,68.07333,2.612,90.164055,0.0,0.0,0.0
2024-11-12 01:00:00+00:00,41.3,37.2,301.0,460.0,0.0,68.200005,2.312,90.14114,0.0,0.0,0.0
2024-11-12 02:00:00+00:00,38.6,34.8,314.0,455.0,0.0,68.293335,2.412,86.956985,0.0,0.0,0.0
2024-11-12 03:00:00+00:00,38.1,35.6,308.0,452.0,0.0,68.346664,2.112,88.19431,0.0,0.0,0.0
2024-11-12 04:00:00+00:00,36.4,31.8,291.0,452.0,0.0,68.45334,1.862,88.81248,0.0,0.0,0.0
2024-11-12 05:00:00+00:00,36.2,31.6,289.0,453.0,0.0,68.43667,1.9619999,87.227745,0.0,0.0,0.0
2024-11-12 06:00:00+00:00,35.3,32.1,279.0,453.0,0.0,68.26333,1.9619999,84.42344,0.0,0.0,1.0
2024-11-12 07:00:00+00:00,34.6,32.5,273.0,451.0,0.1,68.12333,2.062,81.71293,0.0,0.0,1.0
2024-11-12 08:00:00+00:00,34.0,30.7,263.0,449.0,0.25,67.996666,2.312,80.270676,0.0,0.0,1.0
2024-11-12 09:00:00+00:00,28.7,26.8,246.0,447.0,0.45,67.82666,2.712,78.30681,0.0,0.0,1.0
2024-11-12 10:00:00+00:00,25.5,23.7,231.0,446.0,0.6,67.57667,3.162,75.85136,0.0,0.0,1.0
2024-11-12 11:00:00+00:00,23.1,21.4,221.0,445.0,0.7,67.33666,3.462,73.99176,0.0,0.0,1.0
2024-11-12 12:00:00+00:00,22.6,20.0,208.0,445.0,0.7,67.119995,3.8619998,72.464294,0.0,0.0,1.0
2024-11-12 13:00:00+00:00,23.2,19.6,208.0,444.0,0.4,66.9,3.062,76.66852,0.0,0.0,1.0
2024-11-12 14:00:00+00:00,23.7,20.9,218.0,444.0,0.15,66.67667,2.962,76.65183,0.0,0.0,1.0
2024-11-12 15:00:00+00:00,24.7,20.8,239.0,445.0,0.0,66.46,2.562,78.56953,0.0,0.0,1.0
2024-11-12 16:00:00+00:00,27.4,22.0,250.0,448.0,0.0,66.20333,2.062,85.05091,0.0,0.0,0.0
2024-11-12 17:00:00+00:00,30.0,23.7,290.0,452.0,0.0,65.93001,2.0119998,85.045265,0.0,0.0,0.0
2024-11-12 18:00:00+00:00,33.3,28.7,296.0,455.0,0.0,65.600006,2.0119998,85.35474,0.0,0.0,0.0
2024-11-12 19:00:00+00:00,36.7,32.5,322.0,457.0,0.0,65.333336,2.112,85.056564,0.0,0.0,0.0
2024-11-12 20:00:00+00:00,39.4,35.0,340.0,459.0,0.0,65.05667,2.0119998,85.35474,0.0,0.0,0.0
2024-11-12 21:00:00+00:00,41.6,36.0,344.0,461.0,0.0,64.753334,1.7119999,86.88712,0.0,0.0,0.0
2024-11-12 22:00:00+00:00,43.2,38.0,341.0,464.0,0.0,64.35667,1.812,85.33256,0.0,0.0,0.0
2024-11-12 23:00:00+00:00,37.8,35.6,333.0,467.0,0.0,64.066666,1.412,87.17386,0.0,0.0,0.0
2024-11-13 00:00:00+00:00,37.9,33.8,297.0,468.0,0.0,63.756668,1.2620001,87.1591,0.0,0.0,0.0
2024-11-13 01:00:00+00:00,36.9,32.7,291.0,467.0,0.0,63.493332,1.362,90.39543,0.0,0.0,0.0
2024-11-13 02:00:00+00:00,36.5,32.2,281.0,464.0,0.0,63.343334,1.2620001,88.7605,0.0,0.0,0.0
2024-11-13 03:00:00+00:00,36.1,31.7,276.0,462.0,0.0,63.256664,1.062,90.37292,0.0,0.0,0.0
